Time - Measured Data 0-Load,TDMS Value - Measured Data 0-Load,Time - Measured Data 0-Pressure,TDMS Value 2 - Measured Data 0-Pressure,Time - Measured Data 0-LVDT2,TDMS Value 3 - Measured Data 0-LVDT2
56:57.1,405.121,56:57.1,61.6836,56:57.1,0.27826
56:57.2,405.445,56:57.2,61.5896,56:57.2,0.278654
56:57.3,405.494,56:57.3,61.5044,56:57.3,0.278202
56:57.4,405.764,56:57.4,61.4682,56:57.4,0.279063
56:57.5,405.943,56:57.5,61.4378,56:57.5,0.278687
56:57.6,406.145,56:57.6,61.5615,56:57.6,0.278784
56:57.7,406.375,56:57.7,61.5477,56:57.7,0.278738
56:57.8,406.672,56:57.8,61.6683,56:57.8,0.278874
56:57.9,406.693,56:57.9,61.5313,56:57.9,0.279571
56:58.0,406.967,56:58.0,61.5465,56:58.0,0.279259
56:58.1,407.217,56:58.1,61.4659,56:58.1,0.279501
56:58.2,407.51,56:58.2,61.3171,56:58.2,0.279205
56:58.3,407.694,56:58.3,61.5688,56:58.3,0.279501
56:58.4,407.679,56:58.4,61.5141,56:58.4,0.27984
56:58.5,407.946,56:58.5,61.512,56:58.5,0.279948
56:58.6,408.229,56:58.6,61.543,56:58.6,0.280216
56:58.7,408.373,56:58.7,61.43,56:58.7,0.280419
56:58.8,408.534,56:58.8,61.6087,56:58.8,0.280466
56:58.9,408.753,56:58.9,61.4586,56:58.9,0.280545
56:59.0,409.026,56:59.0,61.4884,56:59.0,0.280496
56:59.1,409.204,56:59.1,61.413,56:59.1,0.280749
56:59.2,409.378,56:59.2,61.4992,56:59.2,0.281367
56:59.3,409.522,56:59.3,61.3647,56:59.3,0.280808
56:59.4,409.667,56:59.4,61.4551,56:59.4,0.281013
56:59.5,409.876,56:59.5,61.4472,56:59.5,0.281581
56:59.6,410.051,56:59.6,61.3415,56:59.6,0.281172
56:59.7,410.306,56:59.7,61.4816,56:59.7,0.281874
56:59.8,410.452,56:59.8,61.5811,56:59.8,0.281503
56:59.9,410.684,56:59.9,61.3677,56:59.9,0.28158
57:00.0,410.782,57:00.0,61.5538,57:00.0,0.281499
57:00.1,411.121,57:00.1,61.5652,57:00.1,0.282078
57:00.2,411.282,57:00.2,61.4406,57:00.2,0.281932
57:00.3,411.451,57:00.3,61.4749,57:00.3,0.28312
57:00.4,411.586,57:00.4,61.4637,57:00.4,0.282427
57:00.5,411.869,57:00.5,61.4827,57:00.5,0.282611
57:00.6,411.909,57:00.6,61.5394,57:00.6,0.283582
57:00.7,412.272,57:00.7,61.3575,57:00.7,0.2833
57:00.8,412.268,57:00.8,61.5291,57:00.8,0.283638
57:00.9,412.618,57:00.9,61.5034,57:00.9,0.283662
57:01.0,412.79,57:01.0,61.5616,57:01.0,0.28327
57:01.1,412.895,57:01.1,61.5687,57:01.1,0.28453
57:01.2,413.135,57:01.2,61.2101,57:01.2,0.283854
57:01.3,413.385,57:01.3,61.3381,57:01.3,0.283644
57:01.4,413.365,57:01.4,61.5164,57:01.4,0.284844
57:01.5,413.621,57:01.5,61.5014,57:01.5,0.284895
57:01.6,413.791,57:01.6,61.3779,57:01.6,0.28474
57:01.7,414.048,57:01.7,61.2879,57:01.7,0.284902
57:01.8,414.171,57:01.8,61.3966,57:01.8,0.28518
57:01.9,414.41,57:01.9,61.6964,57:01.9,0.285028
57:02.0,414.565,57:02.0,61.3539,57:02.0,0.285313
57:02.1,414.758,57:02.1,61.5577,57:02.1,0.285773
57:02.2,414.894,57:02.2,61.4416,57:02.2,0.285933
57:02.3,414.985,57:02.3,61.522,57:02.3,0.286419
57:02.4,415.146,57:02.4,61.4809,57:02.4,0.286123
57:02.5,415.358,57:02.5,61.4681,57:02.5,0.286002
57:02.6,415.521,57:02.6,61.5964,57:02.6,0.286236
57:02.7,415.642,57:02.7,61.4099,57:02.7,0.286454
57:02.8,415.932,57:02.8,61.474,57:02.8,0.287481
57:02.9,415.994,57:02.9,61.261,57:02.9,0.287164
57:03.0,416.129,57:03.0,61.5731,57:03.0,0.287515
57:03.1,416.327,57:03.1,61.4298,57:03.1,0.287472
57:03.2,416.595,57:03.2,61.5609,57:03.2,0.287695
57:03.3,416.632,57:03.3,61.5284,57:03.3,0.288546
57:03.4,416.888,57:03.4,61.3844,57:03.4,0.288305
57:03.5,417.067,57:03.5,61.5679,57:03.5,0.288434
57:03.6,417.178,57:03.6,61.3159,57:03.6,0.288773
57:03.7,417.313,57:03.7,61.3983,57:03.7,0.289147
57:03.8,417.391,57:03.8,61.4465,57:03.8,0.288656
57:03.9,417.715,57:03.9,61.4916,57:03.9,0.289411
57:04.0,416.893,57:04.0,61.4975,57:04.0,0.290825
57:04.1,416.686,57:04.1,61.4775,57:04.1,0.291787
57:04.2,416.892,57:04.2,61.3857,57:04.2,0.292811
57:04.3,417.087,57:04.3,61.3253,57:04.3,0.292279
57:04.4,417.075,57:04.4,61.6377,57:04.4,0.292916
57:04.5,417.441,57:04.5,61.3983,57:04.5,0.293283
57:04.6,417.545,57:04.6,61.4833,57:04.6,0.29273
57:04.7,417.803,57:04.7,61.2867,57:04.7,0.294086
57:04.8,417.995,57:04.8,61.548,57:04.8,0.29346
57:04.9,418.308,57:04.9,61.6306,57:04.9,0.293802
57:05.0,418.468,57:05.0,61.5428,57:05.0,0.294847
57:05.1,418.57,57:05.1,61.5572,57:05.1,0.294387
57:05.2,418.761,57:05.2,61.4872,57:05.2,0.294066
57:05.3,418.918,57:05.3,61.6739,57:05.3,0.294878
57:05.4,419.137,57:05.4,61.4694,57:05.4,0.294676
57:05.5,419.417,57:05.5,61.3915,57:05.5,0.295608
57:05.6,419.507,57:05.6,61.5049,57:05.6,0.294602
57:05.7,419.764,57:05.7,61.4567,57:05.7,0.29579
57:05.8,419.833,57:05.8,61.4184,57:05.8,0.295327
57:05.9,420.152,57:05.9,61.4713,57:05.9,0.29598
57:06.0,420.284,57:06.0,61.5613,57:06.0,0.29649
57:06.1,420.474,57:06.1,61.5459,57:06.1,0.296175
57:06.2,420.656,57:06.2,61.4987,57:06.2,0.296282
57:06.3,420.821,57:06.3,61.5657,57:06.3,0.296181
57:06.4,420.966,57:06.4,61.4186,57:06.4,0.297494
57:06.5,421.2,57:06.5,61.434,57:06.5,0.296693
57:06.6,421.309,57:06.6,61.3943,57:06.6,0.297659
57:06.7,421.532,57:06.7,61.4799,57:06.7,0.296922
57:06.8,421.662,57:06.8,61.4529,57:06.8,0.297862
57:06.9,421.816,57:06.9,61.3535,57:06.9,0.297553
57:07.0,422.165,57:07.0,61.3866,57:07.0,0.297648
57:07.1,422.284,57:07.1,61.4234,57:07.1,0.29826
57:07.2,422.471,57:07.2,61.445,57:07.2,0.297995
57:07.3,422.618,57:07.3,61.3802,57:07.3,0.298343
57:07.4,422.776,57:07.4,61.4347,57:07.4,0.298463
57:07.5,422.956,57:07.5,61.2459,57:07.5,0.298458
57:07.6,423.12,57:07.6,61.5608,57:07.6,0.299113
57:07.7,423.26,57:07.7,61.5469,57:07.7,0.299317
57:07.8,423.379,57:07.8,61.4558,57:07.8,0.299357
57:07.9,423.543,57:07.9,61.503,57:07.9,0.299336
57:08.0,423.746,57:08.0,61.4298,57:08.0,0.299914
57:08.1,423.832,57:08.1,61.3171,57:08.1,0.30032
57:08.2,423.95,57:08.2,61.4351,57:08.2,0.30071
57:08.3,424.215,57:08.3,61.706,57:08.3,0.300435
57:08.4,424.296,57:08.4,61.3952,57:08.4,0.300783
57:08.5,424.554,57:08.5,61.5264,57:08.5,0.30108
57:08.6,424.616,57:08.6,61.4063,57:08.6,0.30063
57:08.7,424.734,57:08.7,61.5085,57:08.7,0.301888
57:08.8,424.932,57:08.8,61.4582,57:08.8,0.302157
57:08.9,425.02,57:08.9,61.2979,57:08.9,0.30201
57:09.0,425.118,57:09.0,61.4132,57:09.0,0.302968
57:09.1,425.306,57:09.1,61.4745,57:09.1,0.302114
57:09.2,425.421,57:09.2,61.5825,57:09.2,0.302713
57:09.3,425.583,57:09.3,61.49,57:09.3,0.303016
57:09.4,425.765,57:09.4,61.3536,57:09.4,0.303086
57:09.5,397.195,57:09.5,63.0816,57:09.5,0.352742
57:09.6,398.309,57:09.6,63.0872,57:09.6,0.352521
57:09.7,398.5,57:09.7,63.0207,57:09.7,0.352057
57:09.8,398.75,57:09.8,63.1921,57:09.8,0.352223
57:09.9,398.949,57:09.9,63.1862,57:09.9,0.352523
57:10.0,399.536,57:10.0,63.0605,57:10.0,0.352683
57:10.1,399.905,57:10.1,62.8625,57:10.1,0.352174
57:10.2,400.202,57:10.2,62.9752,57:10.2,0.352205
57:10.3,400.537,57:10.3,62.8861,57:10.3,0.352704
57:10.4,401.036,57:10.4,62.8849,57:10.4,0.352474
57:10.5,401.401,57:10.5,62.9427,57:10.5,0.352606
57:10.6,401.652,57:10.6,62.8537,57:10.6,0.352749
57:10.7,402.087,57:10.7,62.8835,57:10.7,0.352647
57:10.8,402.322,57:10.8,62.8841,57:10.8,0.352416
57:10.9,402.644,57:10.9,62.979,57:10.9,0.352575
57:11.0,402.987,57:11.0,63.0011,57:11.0,0.35247
57:11.1,403.262,57:11.1,62.8619,57:11.1,0.352494
57:11.2,403.583,57:11.2,62.8018,57:11.2,0.352258
57:11.3,403.957,57:11.3,62.8855,57:11.3,0.352406
57:11.4,404.229,57:11.4,62.796,57:11.4,0.353005
57:11.5,404.506,57:11.5,62.9677,57:11.5,0.353817
57:11.6,404.825,57:11.6,62.9389,57:11.6,0.353311
57:11.7,405.149,57:11.7,62.9511,57:11.7,0.353428
57:11.8,405.348,57:11.8,62.6918,57:11.8,0.353034
57:11.9,405.588,57:11.9,62.7995,57:11.9,0.353207
57:12.0,405.986,57:12.0,62.7632,57:12.0,0.353883
57:12.1,406.248,57:12.1,62.7819,57:12.1,0.354157
57:12.2,406.446,57:12.2,62.8526,57:12.2,0.354418
57:12.3,406.78,57:12.3,62.8291,57:12.3,0.35438
57:12.4,407.03,57:12.4,62.7942,57:12.4,0.354438
57:12.5,407.287,57:12.5,62.7876,57:12.5,0.354842
57:12.6,407.591,57:12.6,62.7745,57:12.6,0.354726
57:12.7,407.981,57:12.7,62.875,57:12.7,0.355089
57:12.8,408.247,57:12.8,62.7278,57:12.8,0.355233
57:12.9,408.583,57:12.9,62.8151,57:12.9,0.355531
57:13.0,408.735,57:13.0,62.8101,57:13.0,0.355375
57:13.1,409.007,57:13.1,62.8129,57:13.1,0.355966
57:13.2,409.292,57:13.2,62.7583,57:13.2,0.35646
57:13.3,409.688,57:13.3,62.7621,57:13.3,0.356475
57:13.4,409.905,57:13.4,62.8058,57:13.4,0.356069
57:13.5,410.209,57:13.5,62.7427,57:13.5,0.356127
57:13.6,410.522,57:13.6,62.6252,57:13.6,0.357004
57:13.7,410.712,57:13.7,62.4391,57:13.7,0.357056
57:13.8,411.01,57:13.8,62.7629,57:13.8,0.357151
57:13.9,411.309,57:13.9,62.7247,57:13.9,0.356817
57:14.0,411.657,57:14.0,62.7467,57:14.0,0.356975
57:14.1,411.866,57:14.1,62.6598,57:14.1,0.357783
57:14.2,412.156,57:14.2,62.7018,57:14.2,0.357673
57:14.3,412.363,57:14.3,62.5873,57:14.3,0.358307
57:14.4,412.627,57:14.4,62.6909,57:14.4,0.358238
57:14.5,412.844,57:14.5,62.6067,57:14.5,0.358393
57:14.6,413.146,57:14.6,62.5884,57:14.6,0.358604
57:14.7,413.358,57:14.7,62.817,57:14.7,0.358602
57:14.8,413.61,57:14.8,62.5768,57:14.8,0.359027
57:14.9,413.954,57:14.9,62.7677,57:14.9,0.359399
57:15.0,414.044,57:15.0,62.6323,57:15.0,0.359493
57:15.1,414.56,57:15.1,62.7163,57:15.1,0.359399
57:15.2,414.789,57:15.2,62.6271,57:15.2,0.359878
57:15.3,414.939,57:15.3,62.7018,57:15.3,0.359957
57:15.4,415.292,57:15.4,62.727,57:15.4,0.360332
57:15.5,415.401,57:15.5,62.7307,57:15.5,0.36012
57:15.6,415.72,57:15.6,62.6692,57:15.6,0.360488
57:15.7,415.928,57:15.7,62.5781,57:15.7,0.360267
57:15.8,416.297,57:15.8,62.6782,57:15.8,0.361182
57:15.9,416.535,57:15.9,62.6171,57:15.9,0.361403
57:16.0,416.867,57:16.0,62.5223,57:16.0,0.361487
57:16.1,417.118,57:16.1,62.5283,57:16.1,0.360949
57:16.2,417.399,57:16.2,62.4189,57:16.2,0.361592
57:16.3,417.674,57:16.3,62.6496,57:16.3,0.362306
57:16.4,417.836,57:16.4,62.7408,57:16.4,0.362454
57:16.5,418.054,57:16.5,62.7386,57:16.5,0.36235
57:16.6,418.311,57:16.6,62.7836,57:16.6,0.362794
57:16.7,418.688,57:16.7,62.5407,57:16.7,0.363053
57:16.8,418.85,57:16.8,62.4641,57:16.8,0.363148
57:16.9,419.109,57:16.9,62.4561,57:16.9,0.36311
57:17.0,419.452,57:17.0,62.5959,57:17.0,0.363221
57:17.1,419.663,57:17.1,62.5638,57:17.1,0.363768
57:17.2,419.854,57:17.2,62.4259,57:17.2,0.363169
57:17.3,420.025,57:17.3,62.5064,57:17.3,0.363758
57:17.4,420.284,57:17.4,62.5849,57:17.4,0.364311
57:17.5,420.652,57:17.5,62.5155,57:17.5,0.364373
57:17.6,420.846,57:17.6,62.479,57:17.6,0.364533
57:17.7,421.139,57:17.7,62.5666,57:17.7,0.365085
57:17.8,421.385,57:17.8,62.4262,57:17.8,0.365192
57:17.9,421.562,57:17.9,62.5463,57:17.9,0.365409
57:18.0,421.89,57:18.0,62.5164,57:18.0,0.365702
57:18.1,422.059,57:18.1,62.4393,57:18.1,0.366016
57:18.2,422.271,57:18.2,62.5703,57:18.2,0.366267
57:18.3,422.477,57:18.3,62.5858,57:18.3,0.366388
57:18.4,422.687,57:18.4,62.6267,57:18.4,0.366187
57:18.5,422.967,57:18.5,62.4943,57:18.5,0.366063
57:18.6,423.249,57:18.6,62.342,57:18.6,0.366443
57:18.7,423.498,57:18.7,62.5129,57:18.7,0.367082
57:18.8,423.702,57:18.8,62.4568,57:18.8,0.367391
57:18.9,423.844,57:18.9,62.4464,57:18.9,0.367517
57:19.0,424.087,57:19.0,62.3662,57:19.0,0.36726
57:19.1,424.33,57:19.1,62.6147,57:19.1,0.367997
57:19.2,424.499,57:19.2,62.5007,57:19.2,0.368214
57:19.3,424.715,57:19.3,62.502,57:19.3,0.367947
57:19.4,424.982,57:19.4,62.6366,57:19.4,0.368059
57:19.5,425.121,57:19.5,62.5265,57:19.5,0.369039
57:19.6,425.363,57:19.6,62.5234,57:19.6,0.368891
57:19.7,425.573,57:19.7,62.4339,57:19.7,0.3687
57:19.8,424.054,57:19.8,62.456,57:19.8,0.371983
57:19.9,423.988,57:19.9,62.538,57:19.9,0.372528
57:20.0,424.161,57:20.0,62.5185,57:20.0,0.372607
57:20.1,424.393,57:20.1,62.5095,57:20.1,0.373123
57:20.2,424.636,57:20.2,62.6045,57:20.2,0.373191
57:20.3,424.86,57:20.3,62.4074,57:20.3,0.373572
57:20.4,424.953,57:20.4,62.4291,57:20.4,0.373965
57:20.5,425.396,57:20.5,62.4332,57:20.5,0.374053
57:20.6,425.59,57:20.6,62.5464,57:20.6,0.375095
57:20.7,425.75,57:20.7,62.4049,57:20.7,0.374689
57:20.8,425.987,57:20.8,62.5868,57:20.8,0.374628
57:20.9,426.153,57:20.9,62.4663,57:20.9,0.375229
57:21.0,426.391,57:21.0,62.4722,57:21.0,0.37555
57:21.1,426.493,57:21.1,62.4,57:21.1,0.375092
57:21.2,426.788,57:21.2,62.3619,57:21.2,0.375597
57:21.3,426.937,57:21.3,62.3436,57:21.3,0.375963
57:21.4,427.069,57:21.4,62.4545,57:21.4,0.376667
57:21.5,424.473,57:21.5,62.4056,57:21.5,0.380489
57:21.6,424.696,57:21.6,62.5578,57:21.6,0.381291
57:21.7,424.893,57:21.7,62.5385,57:21.7,0.381742
57:21.8,425.039,57:21.8,62.3305,57:21.8,0.381775
57:21.9,425.353,57:21.9,62.5158,57:21.9,0.381965
57:22.0,425.556,57:22.0,62.5033,57:22.0,0.382264
57:22.1,425.928,57:22.1,62.5337,57:22.1,0.382308
57:22.2,426.114,57:22.2,62.5571,57:22.2,0.382376
57:22.3,426.471,57:22.3,62.4141,57:22.3,0.383034
57:22.4,426.705,57:22.4,62.411,57:22.4,0.383082
57:22.5,426.981,57:22.5,62.4668,57:22.5,0.382911
57:22.6,427.18,57:22.6,62.3897,57:22.6,0.383412
57:22.7,427.374,57:22.7,62.3852,57:22.7,0.383385
57:22.8,427.621,57:22.8,62.4932,57:22.8,0.383611
57:22.9,427.891,57:22.9,62.3503,57:22.9,0.383727
57:23.0,428.01,57:23.0,62.3624,57:23.0,0.383657
57:23.1,428.26,57:23.1,62.392,57:23.1,0.384245
57:23.2,428.495,57:23.2,62.6392,57:23.2,0.384136
57:23.3,428.668,57:23.3,62.532,57:23.3,0.384738
57:23.4,428.869,57:23.4,62.4094,57:23.4,0.384598
57:23.5,429.044,57:23.5,62.4176,57:23.5,0.384397
57:23.6,429.236,57:23.6,62.4935,57:23.6,0.384528
57:23.7,429.412,57:23.7,62.3867,57:23.7,0.385362
57:23.8,429.599,57:23.8,62.5844,57:23.8,0.385259
57:23.9,429.77,57:23.9,62.2349,57:23.9,0.385621
57:24.0,430.089,57:24.0,62.3155,57:24.0,0.385544
57:24.1,430.257,57:24.1,62.4432,57:24.1,0.385638
57:24.2,430.399,57:24.2,62.4113,57:24.2,0.386022
57:24.3,430.628,57:24.3,62.4027,57:24.3,0.386146
57:24.4,430.741,57:24.4,62.4085,57:24.4,0.386296
57:24.5,431.022,57:24.5,62.4128,57:24.5,0.385931
57:24.6,431.084,57:24.6,62.3509,57:24.6,0.386876
57:24.7,431.446,57:24.7,62.4987,57:24.7,0.386419
57:24.8,431.549,57:24.8,62.3728,57:24.8,0.386557
57:24.9,431.673,57:24.9,62.428,57:24.9,0.3877
57:25.0,431.896,57:25.0,62.3432,57:25.0,0.387924
57:25.1,432.14,57:25.1,62.4159,57:25.1,0.387249
57:25.2,432.378,57:25.2,62.3778,57:25.2,0.387672
57:25.3,432.42,57:25.3,62.4824,57:25.3,0.387677
57:25.4,432.677,57:25.4,62.3791,57:25.4,0.387621
57:25.5,432.765,57:25.5,62.3092,57:25.5,0.387773
57:25.6,432.997,57:25.6,62.2501,57:25.6,0.388501
57:25.7,433.229,57:25.7,62.3792,57:25.7,0.388464
57:25.8,431.493,57:25.8,62.2814,57:25.8,0.391262
57:25.9,431.437,57:25.9,62.5407,57:25.9,0.392229
57:26.0,431.582,57:26.0,62.3167,57:26.0,0.392517
57:26.1,431.717,57:26.1,62.339,57:26.1,0.392462
57:26.2,432.008,57:26.2,62.4262,57:26.2,0.393053
57:26.3,432.241,57:26.3,62.4358,57:26.3,0.393078
57:26.4,432.432,57:26.4,62.2722,57:26.4,0.39319
57:26.5,432.578,57:26.5,62.377,57:26.5,0.39313
57:26.6,432.709,57:26.6,62.3543,57:26.6,0.394356
57:26.7,433.032,57:26.7,62.415,57:26.7,0.39461
57:26.8,433.16,57:26.8,62.3986,57:26.8,0.39453
57:26.9,433.505,57:26.9,62.4371,57:26.9,0.394426
57:27.0,433.702,57:27.0,62.4411,57:27.0,0.395257
57:27.1,433.843,57:27.1,62.449,57:27.1,0.394963
57:27.2,434.068,57:27.2,62.3376,57:27.2,0.395389
57:27.3,434.209,57:27.3,62.4388,57:27.3,0.395243
57:27.4,434.297,57:27.4,62.4601,57:27.4,0.395415
57:27.5,434.548,57:27.5,62.3992,57:27.5,0.396294
57:27.6,434.603,57:27.6,62.4692,57:27.6,0.396705
57:27.7,434.91,57:27.7,62.2356,57:27.7,0.397024
57:27.8,434.996,57:27.8,62.3518,57:27.8,0.396597
57:27.9,435.253,57:27.9,62.388,57:27.9,0.397166
57:28.0,435.326,57:28.0,62.4686,57:28.0,0.396493
57:28.1,435.48,57:28.1,62.3334,57:28.1,0.396954
57:28.2,435.712,57:28.2,62.3324,57:28.2,0.397668
57:28.3,435.78,57:28.3,62.4081,57:28.3,0.397774
57:28.4,435.818,57:28.4,62.4134,57:28.4,0.397932
57:28.5,435.984,57:28.5,62.5615,57:28.5,0.398286
57:28.6,436.157,57:28.6,62.3159,57:28.6,0.397888
57:28.7,436.32,57:28.7,62.293,57:28.7,0.398823
57:28.8,436.33,57:28.8,62.4663,57:28.8,0.398925
57:28.9,436.647,57:28.9,62.4444,57:28.9,0.399545
57:29.0,436.727,57:29.0,62.2508,57:29.0,0.399634
57:29.1,436.834,57:29.1,62.4412,57:29.1,0.400073
57:29.2,436.807,57:29.2,62.2035,57:29.2,0.400241
57:29.3,437.002,57:29.3,62.348,57:29.3,0.40074
57:29.4,437.101,57:29.4,62.242,57:29.4,0.401068
57:29.5,437.288,57:29.5,62.3246,57:29.5,0.40138
57:29.6,437.354,57:29.6,62.4569,57:29.6,0.400997
57:29.7,437.457,57:29.7,62.2618,57:29.7,0.402374
57:29.8,434.33,57:29.8,62.3235,57:29.8,0.406963
57:29.9,434.408,57:29.9,62.4849,57:29.9,0.407127
57:30.0,408.49,57:30.0,63.8217,57:30.0,0.453221
57:30.1,408.705,57:30.1,63.9045,57:30.1,0.453034
57:30.2,408.804,57:30.2,63.7487,57:30.2,0.453391
57:30.3,409.156,57:30.3,63.8382,57:30.3,0.453233
57:30.4,409.527,57:30.4,63.7985,57:30.4,0.453448
57:30.5,410.014,57:30.5,63.768,57:30.5,0.453426
57:30.6,410.557,57:30.6,63.866,57:30.6,0.452995
57:30.7,410.769,57:30.7,63.7748,57:30.7,0.453539
57:30.8,411.21,57:30.8,63.7991,57:30.8,0.453486
57:30.9,411.507,57:30.9,63.6775,57:30.9,0.453406
57:31.0,411.917,57:31.0,63.8563,57:31.0,0.453301
57:31.1,412.152,57:31.1,63.696,57:31.1,0.452789
57:31.2,412.538,57:31.2,63.755,57:31.2,0.453685
57:31.3,412.907,57:31.3,63.4977,57:31.3,0.453794
57:31.4,413.279,57:31.4,63.8055,57:31.4,0.453528
57:31.5,413.496,57:31.5,63.6598,57:31.5,0.453503
57:31.6,413.802,57:31.6,63.5321,57:31.6,0.45361
57:31.7,414.18,57:31.7,63.7191,57:31.7,0.453283
57:31.8,414.418,57:31.8,63.5113,57:31.8,0.454339
57:31.9,414.63,57:31.9,63.8624,57:31.9,0.453953
57:32.0,415.031,57:32.0,63.7762,57:32.0,0.454358
57:32.1,415.278,57:32.1,63.6146,57:32.1,0.453647
57:32.2,415.533,57:32.2,63.7148,57:32.2,0.453805
57:32.3,415.816,57:32.3,63.709,57:32.3,0.454257
57:32.4,416.196,57:32.4,63.7078,57:32.4,0.45447
57:32.5,416.44,57:32.5,63.5144,57:32.5,0.454973
57:32.6,416.748,57:32.6,63.7051,57:32.6,0.454631
57:32.7,416.96,57:32.7,63.7746,57:32.7,0.455316
57:32.8,417.245,57:32.8,63.5752,57:32.8,0.455088
57:32.9,417.598,57:32.9,63.6417,57:32.9,0.45533
57:33.0,417.777,57:33.0,63.7331,57:33.0,0.454882
57:33.1,418.082,57:33.1,63.5848,57:33.1,0.455914
57:33.2,418.422,57:33.2,63.6799,57:33.2,0.455998
57:33.3,418.695,57:33.3,63.7746,57:33.3,0.45582
57:33.4,419.033,57:33.4,63.6182,57:33.4,0.456146
57:33.5,419.347,57:33.5,63.7413,57:33.5,0.456278
57:33.6,419.641,57:33.6,63.7796,57:33.6,0.456329
57:33.7,419.834,57:33.7,63.6077,57:33.7,0.457095
57:33.8,420.202,57:33.8,63.7075,57:33.8,0.45695
57:33.9,420.356,57:33.9,63.5807,57:33.9,0.457128
57:34.0,420.725,57:34.0,63.8054,57:34.0,0.457674
57:34.1,420.915,57:34.1,63.5548,57:34.1,0.457803
57:34.2,421.228,57:34.2,63.7514,57:34.2,0.457775
57:34.3,421.478,57:34.3,63.6089,57:34.3,0.458366
57:34.4,421.829,57:34.4,63.7073,57:34.4,0.458076
57:34.5,422.035,57:34.5,63.6141,57:34.5,0.458742
57:34.6,422.251,57:34.6,63.4467,57:34.6,0.458668
57:34.7,422.654,57:34.7,63.5363,57:34.7,0.458669
57:34.8,422.904,57:34.8,63.4742,57:34.8,0.459059
57:34.9,423.154,57:34.9,63.5953,57:34.9,0.459706
57:35.0,423.47,57:35.0,63.5023,57:35.0,0.459815
57:35.1,423.721,57:35.1,63.5976,57:35.1,0.459173
57:35.2,423.959,57:35.2,63.6268,57:35.2,0.459901
57:35.3,424.262,57:35.3,63.7178,57:35.3,0.459759
57:35.4,424.532,57:35.4,63.4644,57:35.4,0.460475
57:35.5,424.722,57:35.5,63.4921,57:35.5,0.460312
57:35.6,425.063,57:35.6,63.7142,57:35.6,0.460449
57:35.7,425.228,57:35.7,63.3732,57:35.7,0.460397
57:35.8,425.704,57:35.8,63.5982,57:35.8,0.46099
57:35.9,425.896,57:35.9,63.566,57:35.9,0.46099
57:36.0,426.124,57:36.0,63.5166,57:36.0,0.461184
57:36.1,426.308,57:36.1,63.5126,57:36.1,0.461762
57:36.2,426.698,57:36.2,63.3831,57:36.2,0.461132
57:36.3,426.908,57:36.3,63.3345,57:36.3,0.461945
57:36.4,427.223,57:36.4,63.5537,57:36.4,0.46247
57:36.5,427.499,57:36.5,63.5584,57:36.5,0.461788
57:36.6,427.775,57:36.6,63.5586,57:36.6,0.462607
57:36.7,428.042,57:36.7,63.3246,57:36.7,0.462107
57:36.8,428.314,57:36.8,63.4739,57:36.8,0.463132
57:36.9,428.616,57:36.9,63.2973,57:36.9,0.46322
57:37.0,428.799,57:37.0,63.4034,57:37.0,0.462882
57:37.1,429.084,57:37.1,63.4248,57:37.1,0.46309
57:37.2,429.382,57:37.2,63.4858,57:37.2,0.463179
57:37.3,429.565,57:37.3,63.4308,57:37.3,0.463716
57:37.4,429.822,57:37.4,63.4609,57:37.4,0.463931
57:37.5,430.169,57:37.5,63.436,57:37.5,0.463706
57:37.6,430.323,57:37.6,63.3925,57:37.6,0.464286
57:37.7,430.671,57:37.7,63.4771,57:37.7,0.464137
57:37.8,430.875,57:37.8,63.3377,57:37.8,0.464998
57:37.9,431.303,57:37.9,63.3961,57:37.9,0.465344
57:38.0,431.507,57:38.0,63.3118,57:38.0,0.465267
57:38.1,431.739,57:38.1,63.4275,57:38.1,0.465555
57:38.2,431.901,57:38.2,63.4287,57:38.2,0.465573
57:38.3,432.162,57:38.3,63.3636,57:38.3,0.465332
57:38.4,432.373,57:38.4,63.3787,57:38.4,0.465838
57:38.5,432.73,57:38.5,63.369,57:38.5,0.465915
57:38.6,432.847,57:38.6,63.4838,57:38.6,0.466155
57:38.7,433.2,57:38.7,63.3896,57:38.7,0.466364
57:38.8,433.411,57:38.8,63.4325,57:38.8,0.466498
57:38.9,433.681,57:38.9,63.3413,57:38.9,0.466331
57:39.0,433.966,57:39.0,63.4945,57:39.0,0.467295
57:39.1,434.12,57:39.1,63.4815,57:39.1,0.467143
57:39.2,434.32,57:39.2,63.3406,57:39.2,0.467422
57:39.3,434.548,57:39.3,63.3822,57:39.3,0.467677
57:39.4,434.873,57:39.4,63.2121,57:39.4,0.467554
57:39.5,435.055,57:39.5,63.4836,57:39.5,0.468001
57:39.6,435.208,57:39.6,63.4544,57:39.6,0.468138
57:39.7,435.549,57:39.7,63.2678,57:39.7,0.468936
57:39.8,435.769,57:39.8,63.4036,57:39.8,0.468777
57:39.9,435.963,57:39.9,63.4205,57:39.9,0.468878
57:40.0,436.106,57:40.0,63.3085,57:40.0,0.469195
57:40.1,436.343,57:40.1,63.3021,57:40.1,0.469594
57:40.2,435.87,57:40.2,63.4751,57:40.2,0.470668
57:40.3,435.843,57:40.3,63.4224,57:40.3,0.471521
57:40.4,436.021,57:40.4,63.3807,57:40.4,0.471396
57:40.5,436.344,57:40.5,63.3534,57:40.5,0.472413
