Time - Measured Data 0-Load,TDMS Value - Measured Data 0-Load,Time - Measured Data 0-Pressure,TDMS Value 2 - Measured Data 0-Pressure,Time - Measured Data 0-LVDT2,TDMS Value 3 - Measured Data 0-LVDT2
08:03.1,568.275,08:03.1,158.642,08:03.1,1.70473
08:03.2,568.346,08:03.2,158.647,08:03.2,1.70506
08:03.3,568.367,08:03.3,158.444,08:03.3,1.70504
08:03.4,568.393,08:03.4,158.548,08:03.4,1.70501
08:03.5,568.425,08:03.5,158.317,08:03.5,1.7045
08:03.6,568.431,08:03.6,158.375,08:03.6,1.70501
08:03.7,568.432,08:03.7,158.27,08:03.7,1.70579
08:03.8,568.557,08:03.8,158.187,08:03.8,1.70549
08:03.9,568.688,08:03.9,158.26,08:03.9,1.70476
08:04.0,568.614,08:04.0,157.935,08:04.0,1.70537
08:04.1,568.634,08:04.1,157.904,08:04.1,1.70542
08:04.2,568.667,08:04.2,157.859,08:04.2,1.70454
08:04.3,568.655,08:04.3,157.777,08:04.3,1.70528
08:04.4,568.776,08:04.4,157.628,08:04.4,1.70483
08:04.5,568.744,08:04.5,157.727,08:04.5,1.70568
08:04.6,568.752,08:04.6,157.689,08:04.6,1.70467
08:04.7,568.787,08:04.7,157.5,08:04.7,1.70522
08:04.8,568.872,08:04.8,157.535,08:04.8,1.70497
08:04.9,568.859,08:04.9,157.414,08:04.9,1.70482
08:05.0,569,08:05.0,157.179,08:05.0,1.70549
08:05.1,568.9,08:05.1,157.325,08:05.1,1.70528
08:05.2,569.007,08:05.2,157.107,08:05.2,1.70537
08:05.3,568.893,08:05.3,157.139,08:05.3,1.70508
08:05.4,568.929,08:05.4,157.023,08:05.4,1.70506
08:05.5,569.094,08:05.5,157.074,08:05.5,1.70574
08:05.6,569.103,08:05.6,156.962,08:05.6,1.70594
08:05.7,569.114,08:05.7,156.957,08:05.7,1.70513
08:05.8,569.09,08:05.8,156.704,08:05.8,1.70533
08:05.9,569.21,08:05.9,156.805,08:05.9,1.70544
08:06.0,569.23,08:06.0,156.705,08:06.0,1.70505
08:06.1,569.154,08:06.1,156.589,08:06.1,1.70533
08:06.2,569.365,08:06.2,156.397,08:06.2,1.70524
08:06.3,569.304,08:06.3,156.533,08:06.3,1.70523
08:06.4,569.373,08:06.4,156.3,08:06.4,1.70598
08:06.5,569.321,08:06.5,156.268,08:06.5,1.70551
08:06.6,569.478,08:06.6,156.339,08:06.6,1.70556
08:06.7,569.412,08:06.7,156.177,08:06.7,1.70561
08:06.8,569.434,08:06.8,156.073,08:06.8,1.70558
08:06.9,569.481,08:06.9,155.89,08:06.9,1.7054
08:07.0,569.635,08:07.0,155.918,08:07.0,1.70525
08:07.1,569.506,08:07.1,155.797,08:07.1,1.70585
08:07.2,569.608,08:07.2,155.78,08:07.2,1.7059
08:07.3,569.626,08:07.3,155.752,08:07.3,1.70546
08:07.4,569.637,08:07.4,155.612,08:07.4,1.70533
08:07.5,569.598,08:07.5,155.461,08:07.5,1.70545
08:07.6,569.659,08:07.6,155.419,08:07.6,1.70569
08:07.7,569.808,08:07.7,155.417,08:07.7,1.70587
08:07.8,569.738,08:07.8,155.334,08:07.8,1.70565
08:07.9,569.861,08:07.9,155.294,08:07.9,1.70571
08:08.0,569.818,08:08.0,155.268,08:08.0,1.70575
08:08.1,569.854,08:08.1,155.244,08:08.1,1.70572
08:08.2,569.867,08:08.2,155.206,08:08.2,1.70565
08:08.3,569.915,08:08.3,155.164,08:08.3,1.7056
08:08.4,570.001,08:08.4,154.997,08:08.4,1.70611
08:08.5,569.876,08:08.5,154.793,08:08.5,1.70551
08:08.6,569.977,08:08.6,155.08,08:08.6,1.70598
08:08.7,569.966,08:08.7,154.941,08:08.7,1.70624
08:08.8,570.029,08:08.8,154.583,08:08.8,1.70584
08:08.9,570.03,08:08.9,154.552,08:08.9,1.70576
08:09.0,570.095,08:09.0,154.662,08:09.0,1.70548
08:09.1,570.105,08:09.1,154.508,08:09.1,1.7061
08:09.2,570.152,08:09.2,154.388,08:09.2,1.70561
08:09.3,570.199,08:09.3,154.324,08:09.3,1.70567
08:09.4,570.156,08:09.4,154.286,08:09.4,1.70576
08:09.5,570.14,08:09.5,154.179,08:09.5,1.70556
08:09.6,570.188,08:09.6,154.116,08:09.6,1.70571
08:09.7,570.309,08:09.7,154.025,08:09.7,1.7061
08:09.8,570.34,08:09.8,153.814,08:09.8,1.70586
08:09.9,570.297,08:09.9,153.959,08:09.9,1.706
08:10.0,570.305,08:10.0,153.901,08:10.0,1.70627
08:10.1,570.422,08:10.1,153.833,08:10.1,1.70608
08:10.2,570.444,08:10.2,153.896,08:10.2,1.7062
08:10.3,570.474,08:10.3,153.698,08:10.3,1.70602
08:10.4,570.466,08:10.4,153.648,08:10.4,1.70612
08:10.5,570.551,08:10.5,153.663,08:10.5,1.70661
08:10.6,570.599,08:10.6,153.53,08:10.6,1.70614
08:10.7,570.554,08:10.7,153.547,08:10.7,1.70614
08:10.8,570.577,08:10.8,153.239,08:10.8,1.70587
08:10.9,570.58,08:10.9,153.346,08:10.9,1.7064
08:11.0,570.617,08:11.0,153.223,08:11.0,1.70632
08:11.1,570.728,08:11.1,153.124,08:11.1,1.70612
08:11.2,570.748,08:11.2,153.04,08:11.2,1.70615
08:11.3,570.799,08:11.3,153.018,08:11.3,1.70663
08:11.4,570.845,08:11.4,152.992,08:11.4,1.70619
08:11.5,570.801,08:11.5,152.96,08:11.5,1.70625
08:11.6,570.798,08:11.6,152.76,08:11.6,1.7057
08:11.7,570.813,08:11.7,152.553,08:11.7,1.70607
08:11.8,570.874,08:11.8,152.612,08:11.8,1.70641
08:11.9,570.909,08:11.9,152.649,08:11.9,1.7059
08:12.0,570.992,08:12.0,152.618,08:12.0,1.70623
08:12.1,570.981,08:12.1,152.514,08:12.1,1.70608
08:12.2,571.011,08:12.2,152.478,08:12.2,1.70595
08:12.3,570.977,08:12.3,152.194,08:12.3,1.70634
08:12.4,571.107,08:12.4,152.217,08:12.4,1.70619
08:12.5,571.154,08:12.5,152.253,08:12.5,1.70623
08:12.6,571.135,08:12.6,151.916,08:12.6,1.70671
08:12.7,571.168,08:12.7,151.954,08:12.7,1.70649
08:12.8,571.227,08:12.8,152.008,08:12.8,1.70637
08:12.9,571.357,08:12.9,152.14,08:12.9,1.70641
08:13.0,571.292,08:13.0,151.849,08:13.0,1.70605
08:13.1,571.292,08:13.1,151.83,08:13.1,1.70635
08:13.2,571.334,08:13.2,151.551,08:13.2,1.70588
08:13.3,571.403,08:13.3,151.657,08:13.3,1.70632
08:13.4,571.409,08:13.4,151.734,08:13.4,1.70636
08:13.5,571.338,08:13.5,151.472,08:13.5,1.7059
08:13.6,571.461,08:13.6,151.596,08:13.6,1.70629
08:13.7,571.471,08:13.7,151.391,08:13.7,1.70658
08:13.8,571.502,08:13.8,151.224,08:13.8,1.70681
08:13.9,571.485,08:13.9,151.272,08:13.9,1.70628
08:14.0,571.534,08:14.0,151.226,08:14.0,1.70633
08:14.1,571.589,08:14.1,151.078,08:14.1,1.70657
08:14.2,571.559,08:14.2,150.954,08:14.2,1.70652
08:14.3,571.638,08:14.3,151.014,08:14.3,1.70644
08:14.4,571.649,08:14.4,150.735,08:14.4,1.706
08:14.5,571.664,08:14.5,150.668,08:14.5,1.70685
08:14.6,571.717,08:14.6,150.542,08:14.6,1.70661
08:14.7,571.851,08:14.7,150.552,08:14.7,1.70673
08:14.8,571.818,08:14.8,150.52,08:14.8,1.70665
08:14.9,571.847,08:14.9,150.444,08:14.9,1.707
08:15.0,571.963,08:15.0,150.508,08:15.0,1.70651
08:15.1,571.817,08:15.1,150.383,08:15.1,1.70648
08:15.2,571.97,08:15.2,150.431,08:15.2,1.70703
08:15.3,571.946,08:15.3,150.464,08:15.3,1.70681
08:15.4,571.991,08:15.4,150.361,08:15.4,1.70699
08:15.5,572.038,08:15.5,150.072,08:15.5,1.70708
08:15.6,572.025,08:15.6,150.193,08:15.6,1.70685
08:15.7,571.986,08:15.7,149.968,08:15.7,1.70751
08:15.8,572.055,08:15.8,149.975,08:15.8,1.70673
08:15.9,572.059,08:15.9,149.903,08:15.9,1.70744
08:16.0,572.051,08:16.0,149.866,08:16.0,1.70648
08:16.1,572.022,08:16.1,149.968,08:16.1,1.70661
08:16.2,572.163,08:16.2,149.681,08:16.2,1.70718
08:16.3,572.212,08:16.3,149.646,08:16.3,1.70694
08:16.4,572.223,08:16.4,149.541,08:16.4,1.70695
08:16.5,572.195,08:16.5,149.414,08:16.5,1.70656
08:16.6,572.221,08:16.6,149.466,08:16.6,1.70693
08:16.7,572.3,08:16.7,149.283,08:16.7,1.70699
08:16.8,572.271,08:16.8,149.446,08:16.8,1.70691
08:16.9,572.46,08:16.9,149.206,08:16.9,1.70686
08:17.0,572.409,08:17.0,149.274,08:17.0,1.70697
08:17.1,572.363,08:17.1,149.128,08:17.1,1.70714
08:17.2,572.432,08:17.2,149.199,08:17.2,1.70683
08:17.3,572.363,08:17.3,149.033,08:17.3,1.70735
08:17.4,572.484,08:17.4,148.984,08:17.4,1.70693
08:17.5,572.391,08:17.5,148.886,08:17.5,1.70695
08:17.6,572.476,08:17.6,148.915,08:17.6,1.70698
08:17.7,572.485,08:17.7,148.669,08:17.7,1.70658
08:17.8,572.574,08:17.8,148.613,08:17.8,1.70739
08:17.9,572.595,08:17.9,148.514,08:17.9,1.70726
08:18.0,572.569,08:18.0,148.523,08:18.0,1.70676
08:18.1,572.587,08:18.1,148.439,08:18.1,1.70712
08:18.2,572.612,08:18.2,148.288,08:18.2,1.70728
08:18.3,572.697,08:18.3,148.361,08:18.3,1.70777
08:18.4,572.745,08:18.4,148.297,08:18.4,1.70707
08:18.5,572.598,08:18.5,148.249,08:18.5,1.70732
08:18.6,572.788,08:18.6,148.087,08:18.6,1.70713
08:18.7,572.716,08:18.7,147.952,08:18.7,1.70707
08:18.8,572.825,08:18.8,148.073,08:18.8,1.70729
08:18.9,572.791,08:18.9,147.883,08:18.9,1.7069
08:19.0,572.834,08:19.0,147.874,08:19.0,1.70686
08:19.1,572.897,08:19.1,147.633,08:19.1,1.70737
08:19.2,572.992,08:19.2,147.747,08:19.2,1.70682
08:19.3,572.946,08:19.3,147.736,08:19.3,1.70709
08:19.4,572.944,08:19.4,147.677,08:19.4,1.70779
08:19.5,572.984,08:19.5,147.524,08:19.5,1.70686
08:19.6,572.984,08:19.6,147.479,08:19.6,1.70729
08:19.7,573.09,08:19.7,147.313,08:19.7,1.70758
08:19.8,573.096,08:19.8,147.39,08:19.8,1.70746
08:19.9,572.97,08:19.9,147.395,08:19.9,1.70727
08:20.0,573.027,08:20.0,147.175,08:20.0,1.70735
08:20.1,573.185,08:20.1,147.119,08:20.1,1.70783
08:20.2,573.212,08:20.2,146.995,08:20.2,1.70741
08:20.3,573.205,08:20.3,146.938,08:20.3,1.70789
08:20.4,573.112,08:20.4,146.954,08:20.4,1.70749
08:20.5,573.325,08:20.5,146.754,08:20.5,1.70767
08:20.6,573.273,08:20.6,146.89,08:20.6,1.70776
08:20.7,573.253,08:20.7,146.945,08:20.7,1.70742
08:20.8,573.293,08:20.8,146.636,08:20.8,1.70733
08:20.9,573.374,08:20.9,146.611,08:20.9,1.70714
08:21.0,573.358,08:21.0,146.519,08:21.0,1.70818
08:21.1,573.389,08:21.1,146.58,08:21.1,1.70755
08:21.2,573.417,08:21.2,146.451,08:21.2,1.70789
08:21.3,573.506,08:21.3,146.338,08:21.3,1.70767
08:21.4,573.459,08:21.4,146.399,08:21.4,1.70785
08:21.5,573.328,08:21.5,146.278,08:21.5,1.70744
08:21.6,573.433,08:21.6,146.086,08:21.6,1.70814
08:21.7,573.426,08:21.7,145.989,08:21.7,1.70754
08:21.8,573.538,08:21.8,146.105,08:21.8,1.70803
08:21.9,573.596,08:21.9,146.061,08:21.9,1.7076
08:22.0,573.612,08:22.0,145.898,08:22.0,1.70742
08:22.1,573.539,08:22.1,145.983,08:22.1,1.70785
08:22.2,573.683,08:22.2,145.869,08:22.2,1.70805
08:22.3,573.638,08:22.3,145.652,08:22.3,1.70785
08:22.4,573.697,08:22.4,145.667,08:22.4,1.70825
08:22.5,573.623,08:22.5,145.76,08:22.5,1.70819
08:22.6,573.701,08:22.6,145.506,08:22.6,1.70761
08:22.7,573.663,08:22.7,145.644,08:22.7,1.70737
08:22.8,573.647,08:22.8,145.443,08:22.8,1.70819
08:22.9,573.722,08:22.9,145.365,08:22.9,1.70781
08:23.0,573.804,08:23.0,145.501,08:23.0,1.70805
08:23.1,573.762,08:23.1,145.147,08:23.1,1.70799
08:23.2,573.914,08:23.2,145.247,08:23.2,1.70787
08:23.3,573.696,08:23.3,145.167,08:23.3,1.70783
08:23.4,573.855,08:23.4,145.174,08:23.4,1.70839
08:23.5,573.885,08:23.5,145.152,08:23.5,1.70861
08:23.6,574.021,08:23.6,144.896,08:23.6,1.70846
08:23.7,573.952,08:23.7,144.972,08:23.7,1.70811
08:23.8,574.001,08:23.8,144.725,08:23.8,1.70831
08:23.9,573.988,08:23.9,144.869,08:23.9,1.70853
08:24.0,573.964,08:24.0,144.601,08:24.0,1.70809
08:24.1,573.976,08:24.1,144.589,08:24.1,1.70789
08:24.2,573.966,08:24.2,144.66,08:24.2,1.70803
08:24.3,574.035,08:24.3,144.559,08:24.3,1.70803
08:24.4,574.078,08:24.4,144.552,08:24.4,1.70799
08:24.5,574.102,08:24.5,144.382,08:24.5,1.70834
08:24.6,574.154,08:24.6,144.328,08:24.6,1.7078
08:24.7,574.267,08:24.7,144.204,08:24.7,1.70809
08:24.8,574.172,08:24.8,144.249,08:24.8,1.70841
08:24.9,574.21,08:24.9,144.139,08:24.9,1.70804
08:25.0,574.248,08:25.0,144.129,08:25.0,1.7088
08:25.1,574.245,08:25.1,143.794,08:25.1,1.70846
08:25.2,574.307,08:25.2,144.07,08:25.2,1.70821
08:25.3,574.357,08:25.3,143.883,08:25.3,1.70872
08:25.4,574.256,08:25.4,143.85,08:25.4,1.70817
08:25.5,574.358,08:25.5,143.599,08:25.5,1.7088
08:25.6,574.374,08:25.6,143.774,08:25.6,1.70878
08:25.7,574.36,08:25.7,143.61,08:25.7,1.70805
08:25.8,574.437,08:25.8,143.685,08:25.8,1.70862
08:25.9,574.574,08:25.9,143.386,08:25.9,1.70874
08:26.0,574.444,08:26.0,143.406,08:26.0,1.70816
08:26.1,574.625,08:26.1,143.423,08:26.1,1.70838
08:26.2,574.57,08:26.2,143.448,08:26.2,1.70857
08:26.3,574.543,08:26.3,143.261,08:26.3,1.70871
08:26.4,574.596,08:26.4,142.989,08:26.4,1.70888
08:26.5,574.697,08:26.5,143.04,08:26.5,1.70833
08:26.6,574.696,08:26.6,143.051,08:26.6,1.70867
08:26.7,574.632,08:26.7,142.971,08:26.7,1.70825
08:26.8,574.682,08:26.8,142.936,08:26.8,1.70845
08:26.9,574.755,08:26.9,143.064,08:26.9,1.70859
08:27.0,574.639,08:27.0,142.698,08:27.0,1.70836
08:27.1,574.726,08:27.1,142.824,08:27.1,1.70833
08:27.2,574.782,08:27.2,142.778,08:27.2,1.7092
08:27.3,574.845,08:27.3,142.62,08:27.3,1.70858
08:27.4,574.918,08:27.4,142.634,08:27.4,1.70806
08:27.5,574.716,08:27.5,142.47,08:27.5,1.70886
08:27.6,574.878,08:27.6,142.315,08:27.6,1.70879
08:27.7,574.895,08:27.7,142.206,08:27.7,1.70871
08:27.8,574.782,08:27.8,142.258,08:27.8,1.70849
08:27.9,574.916,08:27.9,142.382,08:27.9,1.70843
08:28.0,574.886,08:28.0,142.23,08:28.0,1.70851
08:28.1,574.953,08:28.1,142.216,08:28.1,1.70853
08:28.2,574.971,08:28.2,142.011,08:28.2,1.70847
08:28.3,574.889,08:28.3,142.052,08:28.3,1.70893
08:28.4,574.929,08:28.4,141.941,08:28.4,1.70848
08:28.5,574.951,08:28.5,141.935,08:28.5,1.70873
08:28.6,575.066,08:28.6,141.738,08:28.6,1.70864
08:28.7,574.982,08:28.7,141.819,08:28.7,1.70885
08:28.8,575.088,08:28.8,141.546,08:28.8,1.7091
08:28.9,574.989,08:28.9,141.569,08:28.9,1.70892
08:29.0,575.217,08:29.0,141.564,08:29.0,1.70955
08:29.1,575.157,08:29.1,141.525,08:29.1,1.70909
08:29.2,575.172,08:29.2,141.556,08:29.2,1.70884
08:29.3,575.239,08:29.3,141.295,08:29.3,1.70906
08:29.4,575.18,08:29.4,141.426,08:29.4,1.70875
08:29.5,575.293,08:29.5,141.532,08:29.5,1.70867
08:29.6,575.259,08:29.6,141.268,08:29.6,1.70897
08:29.7,575.32,08:29.7,141.207,08:29.7,1.70913
08:29.8,575.377,08:29.8,141.084,08:29.8,1.70833
08:29.9,575.329,08:29.9,141.072,08:29.9,1.70927
08:30.0,575.328,08:30.0,140.812,08:30.0,1.70894
08:30.1,575.452,08:30.1,140.958,08:30.1,1.70896
08:30.2,575.436,08:30.2,140.902,08:30.2,1.70929
08:30.3,575.396,08:30.3,140.75,08:30.3,1.70926
08:30.4,575.506,08:30.4,140.75,08:30.4,1.70894
08:30.5,575.468,08:30.5,140.646,08:30.5,1.70918
08:30.6,575.586,08:30.6,140.793,08:30.6,1.70909
08:30.7,575.483,08:30.7,140.575,08:30.7,1.70883
08:30.8,575.576,08:30.8,140.486,08:30.8,1.70919
08:30.9,575.483,08:30.9,140.348,08:30.9,1.70968
08:31.0,575.579,08:31.0,140.292,08:31.0,1.70938
08:31.1,575.657,08:31.1,140.444,08:31.1,1.70914
08:31.2,575.621,08:31.2,140.326,08:31.2,1.70919
08:31.3,575.707,08:31.3,140.165,08:31.3,1.70938
08:31.4,575.675,08:31.4,140.064,08:31.4,1.70936
08:31.5,575.675,08:31.5,140.05,08:31.5,1.70948
08:31.6,575.773,08:31.6,139.985,08:31.6,1.70911
08:31.7,575.752,08:31.7,140.007,08:31.7,1.70898
08:31.8,575.715,08:31.8,139.866,08:31.8,1.70935
08:31.9,575.859,08:31.9,139.843,08:31.9,1.7094
08:32.0,575.708,08:32.0,139.72,08:32.0,1.70923
08:32.1,575.789,08:32.1,139.752,08:32.1,1.70904
08:32.2,575.806,08:32.2,139.673,08:32.2,1.70948
08:32.3,575.751,08:32.3,139.626,08:32.3,1.70898
08:32.4,575.854,08:32.4,139.421,08:32.4,1.70895
08:32.5,575.857,08:32.5,139.616,08:32.5,1.70975
08:32.6,575.905,08:32.6,139.4,08:32.6,1.70975
08:32.7,575.974,08:32.7,139.472,08:32.7,1.70941
08:32.8,576.021,08:32.8,139.209,08:32.8,1.70904
08:32.9,576.057,08:32.9,139.257,08:32.9,1.7096
08:33.0,576.013,08:33.0,139.051,08:33.0,1.70928
08:33.1,576.017,08:33.1,139.177,08:33.1,1.70975
08:33.2,576.054,08:33.2,138.986,08:33.2,1.70973
08:33.3,576.186,08:33.3,139.009,08:33.3,1.70959
08:33.4,576.034,08:33.4,138.958,08:33.4,1.70938
08:33.5,576.208,08:33.5,138.927,08:33.5,1.70934
08:33.6,576.167,08:33.6,138.671,08:33.6,1.70973
08:33.7,576.192,08:33.7,138.808,08:33.7,1.70989
08:33.8,576.173,08:33.8,138.862,08:33.8,1.70988
08:33.9,576.231,08:33.9,138.558,08:33.9,1.70983
08:34.0,576.212,08:34.0,138.583,08:34.0,1.70956
08:34.1,576.159,08:34.1,138.664,08:34.1,1.70956
08:34.2,576.286,08:34.2,138.506,08:34.2,1.7097
08:34.3,576.346,08:34.3,138.313,08:34.3,1.70981
08:34.4,576.281,08:34.4,138.33,08:34.4,1.70951
08:34.5,576.232,08:34.5,138.442,08:34.5,1.70954
08:34.6,576.289,08:34.6,138.253,08:34.6,1.70939
08:34.7,576.36,08:34.7,138.139,08:34.7,1.70956
08:34.8,576.34,08:34.8,138.235,08:34.8,1.70942
08:34.9,576.406,08:34.9,137.914,08:34.9,1.70926
08:35.0,576.314,08:35.0,138.172,08:35.0,1.70929
08:35.1,576.431,08:35.1,137.928,08:35.1,1.70956
08:35.2,576.355,08:35.2,138.134,08:35.2,1.70979
08:35.3,576.504,08:35.3,137.854,08:35.3,1.71044
08:35.4,576.496,08:35.4,137.822,08:35.4,1.70943
08:35.5,576.461,08:35.5,137.849,08:35.5,1.70939
08:35.6,576.479,08:35.6,137.759,08:35.6,1.7099
08:35.7,576.572,08:35.7,137.7,08:35.7,1.7098
08:35.8,576.496,08:35.8,137.804,08:35.8,1.71001
08:35.9,576.463,08:35.9,137.518,08:35.9,1.70973
08:36.0,576.642,08:36.0,137.59,08:36.0,1.70976
08:36.1,576.534,08:36.1,137.442,08:36.1,1.70969
08:36.2,576.584,08:36.2,137.447,08:36.2,1.70978
08:36.3,576.621,08:36.3,137.335,08:36.3,1.7098
08:36.4,576.728,08:36.4,137.343,08:36.4,1.71007
08:36.5,576.678,08:36.5,137.214,08:36.5,1.70973
08:36.6,576.682,08:36.6,137.124,08:36.6,1.70974
08:36.7,576.606,08:36.7,137.098,08:36.7,1.71004
08:36.8,576.727,08:36.8,137.093,08:36.8,1.70995
08:36.9,576.843,08:36.9,137.047,08:36.9,1.70992
08:37.0,576.76,08:37.0,136.944,08:37.0,1.70999
08:37.1,576.745,08:37.1,136.646,08:37.1,1.70996
08:37.2,576.707,08:37.2,136.882,08:37.2,1.70978
08:37.3,576.887,08:37.3,136.686,08:37.3,1.70995
08:37.4,576.786,08:37.4,136.71,08:37.4,1.70969
08:37.5,576.91,08:37.5,136.649,08:37.5,1.71027
08:37.6,576.775,08:37.6,136.667,08:37.6,1.71017
08:37.7,576.819,08:37.7,136.35,08:37.7,1.70983
08:37.8,576.902,08:37.8,136.559,08:37.8,1.71013
08:37.9,576.955,08:37.9,136.19,08:37.9,1.71005
08:38.0,576.857,08:38.0,136.439,08:38.0,1.70987
08:38.1,576.885,08:38.1,136.314,08:38.1,1.70973
08:38.2,576.922,08:38.2,136.336,08:38.2,1.7099
08:38.3,576.987,08:38.3,136.033,08:38.3,1.71065
08:38.4,576.937,08:38.4,136.205,08:38.4,1.70987
08:38.5,577.084,08:38.5,136.081,08:38.5,1.70976
08:38.6,577.131,08:38.6,135.946,08:38.6,1.70995
08:38.7,577.118,08:38.7,136.041,08:38.7,1.71003
08:38.8,577.06,08:38.8,135.865,08:38.8,1.71027
08:38.9,577.085,08:38.9,135.698,08:38.9,1.71034
08:39.0,577.133,08:39.0,135.694,08:39.0,1.70964
08:39.1,577.1,08:39.1,135.939,08:39.1,1.70978
08:39.2,577.141,08:39.2,135.719,08:39.2,1.71031
08:39.3,577.195,08:39.3,135.578,08:39.3,1.70999
08:39.4,577.183,08:39.4,135.616,08:39.4,1.71066
08:39.5,577.236,08:39.5,135.644,08:39.5,1.7101
08:39.6,577.213,08:39.6,135.444,08:39.6,1.70976
08:39.7,577.181,08:39.7,135.538,08:39.7,1.70994
08:39.8,577.268,08:39.8,135.303,08:39.8,1.71034
08:39.9,577.253,08:39.9,135.173,08:39.9,1.71025
08:40.0,577.302,08:40.0,135.329,08:40.0,1.71046
08:40.1,577.366,08:40.1,135.191,08:40.1,1.71031
08:40.2,577.326,08:40.2,135.106,08:40.2,1.71068
08:40.3,577.391,08:40.3,135.022,08:40.3,1.71054
08:40.4,577.347,08:40.4,134.905,08:40.4,1.71012
08:40.5,577.387,08:40.5,134.841,08:40.5,1.70995
08:40.6,577.425,08:40.6,135.059,08:40.6,1.71047
08:40.7,577.432,08:40.7,134.873,08:40.7,1.71048
08:40.8,577.432,08:40.8,134.958,08:40.8,1.71083
08:40.9,577.458,08:40.9,134.607,08:40.9,1.70988
08:41.0,577.475,08:41.0,134.694,08:41.0,1.71048
08:41.1,577.518,08:41.1,134.595,08:41.1,1.71055
08:41.2,577.465,08:41.2,134.588,08:41.2,1.71029
08:41.3,577.527,08:41.3,134.543,08:41.3,1.71043
08:41.4,577.625,08:41.4,134.37,08:41.4,1.71076
08:41.5,577.417,08:41.5,134.395,08:41.5,1.70998
08:41.6,577.539,08:41.6,134.373,08:41.6,1.71052
08:41.7,577.613,08:41.7,134.197,08:41.7,1.71078
08:41.8,577.598,08:41.8,133.986,08:41.8,1.71042
08:41.9,577.567,08:41.9,134.106,08:41.9,1.71029
08:42.0,577.697,08:42.0,134.1,08:42.0,1.70962
08:42.1,577.66,08:42.1,133.971,08:42.1,1.71053
08:42.2,577.601,08:42.2,134.04,08:42.2,1.7105
08:42.3,577.583,08:42.3,133.94,08:42.3,1.70984
08:42.4,577.716,08:42.4,133.844,08:42.4,1.71055
08:42.5,577.783,08:42.5,133.765,08:42.5,1.71014
08:42.6,577.695,08:42.6,133.826,08:42.6,1.7106
08:42.7,577.754,08:42.7,133.532,08:42.7,1.71029
08:42.8,577.736,08:42.8,133.591,08:42.8,1.71043
08:42.9,577.801,08:42.9,133.619,08:42.9,1.71054
08:43.0,577.864,08:43.0,133.466,08:43.0,1.71021
08:43.1,577.839,08:43.1,133.448,08:43.1,1.71035
08:43.2,577.73,08:43.2,133.472,08:43.2,1.71056
08:43.3,577.829,08:43.3,133.391,08:43.3,1.71038
08:43.4,577.833,08:43.4,133.322,08:43.4,1.71014
08:43.5,577.826,08:43.5,133.2,08:43.5,1.71048
08:43.6,577.895,08:43.6,133.193,08:43.6,1.71056
08:43.7,577.821,08:43.7,133.332,08:43.7,1.71103
08:43.8,577.931,08:43.8,133.399,08:43.8,1.71026
08:43.9,577.941,08:43.9,132.925,08:43.9,1.71066
08:44.0,577.95,08:44.0,132.989,08:44.0,1.71095
08:44.1,578.018,08:44.1,132.917,08:44.1,1.7108
08:44.2,577.899,08:44.2,132.907,08:44.2,1.71025
08:44.3,577.986,08:44.3,132.828,08:44.3,1.71076
08:44.4,578.001,08:44.4,132.653,08:44.4,1.71034
08:44.5,578.009,08:44.5,132.763,08:44.5,1.71047
08:44.6,578.014,08:44.6,132.605,08:44.6,1.71045
08:44.7,577.985,08:44.7,132.559,08:44.7,1.71103
08:44.8,578.008,08:44.8,132.592,08:44.8,1.71104
08:44.9,578.145,08:44.9,132.394,08:44.9,1.71061
08:45.0,578.044,08:45.0,132.491,08:45.0,1.71087
08:45.1,578.069,08:45.1,132.56,08:45.1,1.71058
08:45.2,578.121,08:45.2,132.315,08:45.2,1.71053
08:45.3,578.105,08:45.3,132.257,08:45.3,1.7103
08:45.4,578.079,08:45.4,132.435,08:45.4,1.71036
08:45.5,578.112,08:45.5,132.276,08:45.5,1.71075
08:45.6,578.052,08:45.6,132.036,08:45.6,1.71075
08:45.7,578.128,08:45.7,132.245,08:45.7,1.71028
08:45.8,578.154,08:45.8,131.755,08:45.8,1.71055
08:45.9,578.22,08:45.9,132,08:45.9,1.7104
08:46.0,578.18,08:46.0,131.865,08:46.0,1.71084
08:46.1,578.065,08:46.1,132.03,08:46.1,1.71077
08:46.2,578.195,08:46.2,131.783,08:46.2,1.7107
08:46.3,578.272,08:46.3,131.719,08:46.3,1.71115
08:46.4,578.266,08:46.4,131.818,08:46.4,1.71069
08:46.5,578.155,08:46.5,131.756,08:46.5,1.71068
08:46.6,578.301,08:46.6,131.627,08:46.6,1.71117
08:46.7,578.206,08:46.7,131.435,08:46.7,1.7105
08:46.8,578.231,08:46.8,131.557,08:46.8,1.71073
08:46.9,578.308,08:46.9,131.439,08:46.9,1.71055
08:47.0,578.307,08:47.0,131.223,08:47.0,1.71074
08:47.1,578.27,08:47.1,131.32,08:47.1,1.71129
08:47.2,578.425,08:47.2,131.307,08:47.2,1.71071
08:47.3,578.386,08:47.3,131.366,08:47.3,1.71041
08:47.4,578.371,08:47.4,131.207,08:47.4,1.71105
08:47.5,578.451,08:47.5,131.203,08:47.5,1.71096
08:47.6,578.463,08:47.6,130.997,08:47.6,1.71075
08:47.7,578.411,08:47.7,130.926,08:47.7,1.71077
08:47.8,578.438,08:47.8,130.92,08:47.8,1.71121
