Time - Measured Data 0-Load,TDMS Value - Measured Data 0-Load,Time - Measured Data 0-Pressure,TDMS Value 2 - Measured Data 0-Pressure,Time - Measured Data 0-LVDT2,TDMS Value 3 - Measured Data 0-LVDT2
46:54.2,503.15,46:54.2,115.949,46:54.2,1.34558
46:54.3,503.185,46:54.3,115.892,46:54.3,1.3455
46:54.4,503.265,46:54.4,115.845,46:54.4,1.34542
46:54.5,503.245,46:54.5,115.789,46:54.5,1.34577
46:54.6,503.314,46:54.6,115.648,46:54.6,1.34509
46:54.7,503.256,46:54.7,115.721,46:54.7,1.34548
46:54.8,503.25,46:54.8,115.59,46:54.8,1.3457
46:54.9,503.418,46:54.9,115.589,46:54.9,1.34505
46:55.0,503.321,46:55.0,115.579,46:55.0,1.34542
46:55.1,503.4,46:55.1,115.597,46:55.1,1.34515
46:55.2,503.378,46:55.2,115.473,46:55.2,1.34579
46:55.3,503.327,46:55.3,115.468,46:55.3,1.34546
46:55.4,503.297,46:55.4,115.404,46:55.4,1.34567
46:55.5,503.368,46:55.5,115.217,46:55.5,1.34561
46:55.6,503.335,46:55.6,115.245,46:55.6,1.3458
46:55.7,503.417,46:55.7,115.231,46:55.7,1.34553
46:55.8,503.312,46:55.8,115.205,46:55.8,1.3454
46:55.9,503.385,46:55.9,115.175,46:55.9,1.34565
46:56.0,503.378,46:56.0,115.138,46:56.0,1.34589
46:56.1,503.445,46:56.1,115.095,46:56.1,1.34529
46:56.2,503.421,46:56.2,115.157,46:56.2,1.34567
46:56.3,503.292,46:56.3,114.877,46:56.3,1.3453
46:56.4,503.308,46:56.4,114.892,46:56.4,1.34572
46:56.5,503.4,46:56.5,114.876,46:56.5,1.34583
46:56.6,503.471,46:56.6,114.899,46:56.6,1.34552
46:56.7,503.458,46:56.7,114.791,46:56.7,1.34582
46:56.8,503.356,46:56.8,114.723,46:56.8,1.34587
46:56.9,503.473,46:56.9,114.67,46:56.9,1.34544
46:57.0,503.41,46:57.0,114.632,46:57.0,1.3447
46:57.1,503.457,46:57.1,114.588,46:57.1,1.3459
46:57.2,503.523,46:57.2,114.549,46:57.2,1.34543
46:57.3,503.504,46:57.3,114.515,46:57.3,1.34552
46:57.4,503.44,46:57.4,114.529,46:57.4,1.34546
46:57.5,503.513,46:57.5,114.256,46:57.5,1.3456
46:57.6,503.61,46:57.6,114.444,46:57.6,1.34547
46:57.7,503.666,46:57.7,114.295,46:57.7,1.34564
46:57.8,503.584,46:57.8,114.259,46:57.8,1.34551
46:57.9,503.524,46:57.9,114.17,46:57.9,1.34574
46:58.0,503.665,46:58.0,114.08,46:58.0,1.34602
46:58.1,503.499,46:58.1,114.037,46:58.1,1.34533
46:58.2,503.632,46:58.2,114.048,46:58.2,1.34553
46:58.3,503.612,46:58.3,113.836,46:58.3,1.34566
46:58.4,503.458,46:58.4,113.981,46:58.4,1.34558
46:58.5,503.597,46:58.5,113.968,46:58.5,1.34555
46:58.6,503.517,46:58.6,113.834,46:58.6,1.34568
46:58.7,503.633,46:58.7,113.758,46:58.7,1.34549
46:58.8,503.592,46:58.8,113.741,46:58.8,1.34576
46:58.9,503.637,46:58.9,113.688,46:58.9,1.34584
46:59.0,503.711,46:59.0,113.626,46:59.0,1.34569
46:59.1,503.579,46:59.1,113.477,46:59.1,1.3457
46:59.2,503.73,46:59.2,113.547,46:59.2,1.34552
46:59.3,503.702,46:59.3,113.404,46:59.3,1.34564
46:59.4,503.694,46:59.4,113.614,46:59.4,1.34569
46:59.5,503.677,46:59.5,113.346,46:59.5,1.34543
46:59.6,503.689,46:59.6,113.321,46:59.6,1.34568
46:59.7,503.617,46:59.7,113.439,46:59.7,1.34594
46:59.8,503.772,46:59.8,113.189,46:59.8,1.34554
46:59.9,503.637,46:59.9,113.051,46:59.9,1.34597
47:00.0,503.752,47:00.0,113.151,47:00.0,1.34564
47:00.1,503.697,47:00.1,113.205,47:00.1,1.3458
47:00.2,483.592,47:00.2,114.157,47:00.2,1.37952
47:00.3,483.604,47:00.3,113.895,47:00.3,1.37952
47:00.4,483.815,47:00.4,113.755,47:00.4,1.37964
47:00.5,483.835,47:00.5,113.884,47:00.5,1.37935
47:00.6,483.894,47:00.6,113.544,47:00.6,1.37958
47:00.7,484.023,47:00.7,113.585,47:00.7,1.38
47:00.8,483.984,47:00.8,113.455,47:00.8,1.3793
47:00.9,483.955,47:00.9,113.35,47:00.9,1.3796
47:01.0,484.017,47:01.0,113.565,47:01.0,1.37943
47:01.1,484.054,47:01.1,113.331,47:01.1,1.37971
47:01.2,483.94,47:01.2,113.163,47:01.2,1.37945
47:01.3,484.122,47:01.3,113.13,47:01.3,1.37967
47:01.4,484.065,47:01.4,113.133,47:01.4,1.37967
47:01.5,484,47:01.5,113.068,47:01.5,1.37933
47:01.6,484.023,47:01.6,112.877,47:01.6,1.3792
47:01.7,484.013,47:01.7,113.037,47:01.7,1.37962
47:01.8,483.951,47:01.8,112.983,47:01.8,1.37994
47:01.9,483.93,47:01.9,112.779,47:01.9,1.37929
47:02.0,483.915,47:02.0,112.911,47:02.0,1.37925
47:02.1,483.989,47:02.1,112.814,47:02.1,1.3793
47:02.2,483.93,47:02.2,112.704,47:02.2,1.37954
47:02.3,483.904,47:02.3,112.889,47:02.3,1.37911
47:02.4,483.893,47:02.4,112.744,47:02.4,1.37966
47:02.5,483.967,47:02.5,112.503,47:02.5,1.37952
47:02.6,483.956,47:02.6,112.583,47:02.6,1.37982
47:02.7,483.937,47:02.7,112.315,47:02.7,1.37991
47:02.8,483.889,47:02.8,112.54,47:02.8,1.37975
47:02.9,483.915,47:02.9,112.395,47:02.9,1.37953
47:03.0,483.856,47:03.0,112.477,47:03.0,1.37973
47:03.1,483.934,47:03.1,112.216,47:03.1,1.37944
47:03.2,483.939,47:03.2,112.345,47:03.2,1.37929
47:03.3,483.928,47:03.3,112.205,47:03.3,1.37927
47:03.4,483.814,47:03.4,112.126,47:03.4,1.3795
47:03.5,483.765,47:03.5,112.233,47:03.5,1.37912
47:03.6,483.891,47:03.6,112.071,47:03.6,1.37923
47:03.7,483.877,47:03.7,111.91,47:03.7,1.37964
47:03.8,483.854,47:03.8,111.899,47:03.8,1.37973
47:03.9,483.961,47:03.9,112.071,47:03.9,1.37949
47:04.0,483.99,47:04.0,111.944,47:04.0,1.37968
47:04.1,483.858,47:04.1,111.901,47:04.1,1.37954
47:04.2,483.815,47:04.2,111.838,47:04.2,1.37957
47:04.3,483.853,47:04.3,111.662,47:04.3,1.37937
47:04.4,483.926,47:04.4,111.547,47:04.4,1.37994
47:04.5,483.923,47:04.5,111.558,47:04.5,1.37894
47:04.6,483.919,47:04.6,111.236,47:04.6,1.37923
47:04.7,483.876,47:04.7,111.111,47:04.7,1.3796
47:04.8,483.99,47:04.8,111.099,47:04.8,1.37984
47:04.9,484.047,47:04.9,111.018,47:04.9,1.37915
47:05.0,483.965,47:05.0,111.082,47:05.0,1.37933
47:05.1,483.977,47:05.1,110.791,47:05.1,1.37906
47:05.2,484.031,47:05.2,110.838,47:05.2,1.3791
47:05.3,483.951,47:05.3,110.587,47:05.3,1.37935
47:05.4,484.098,47:05.4,110.663,47:05.4,1.37978
47:05.5,484.015,47:05.5,110.238,47:05.5,1.37915
47:05.6,483.969,47:05.6,110.528,47:05.6,1.37904
47:05.7,484.011,47:05.7,110.282,47:05.7,1.37974
47:05.8,484.151,47:05.8,110.346,47:05.8,1.37932
47:05.9,484.027,47:05.9,110.051,47:05.9,1.37932
47:06.0,484.097,47:06.0,110.057,47:06.0,1.37942
47:06.1,484.006,47:06.1,110.209,47:06.1,1.37982
47:06.2,484.021,47:06.2,109.862,47:06.2,1.37943
47:06.3,484.092,47:06.3,109.907,47:06.3,1.37931
47:06.4,484.157,47:06.4,109.695,47:06.4,1.37957
47:06.5,484.124,47:06.5,109.673,47:06.5,1.37907
47:06.6,484.118,47:06.6,109.569,47:06.6,1.37917
47:06.7,484.062,47:06.7,109.685,47:06.7,1.37976
47:06.8,484.135,47:06.8,109.553,47:06.8,1.38011
47:06.9,484.095,47:06.9,109.408,47:06.9,1.37976
47:07.0,484.16,47:07.0,109.513,47:07.0,1.37949
47:07.1,484.046,47:07.1,109.285,47:07.1,1.37961
47:07.2,484.163,47:07.2,109.441,47:07.2,1.37926
47:07.3,484.222,47:07.3,109.107,47:07.3,1.37966
47:07.4,484.166,47:07.4,109.067,47:07.4,1.38015
47:07.5,484.222,47:07.5,108.996,47:07.5,1.37965
47:07.6,484.169,47:07.6,109.03,47:07.6,1.37972
47:07.7,484.225,47:07.7,108.77,47:07.7,1.37951
47:07.8,484.142,47:07.8,108.847,47:07.8,1.3799
47:07.9,484.175,47:07.9,108.712,47:07.9,1.37977
47:08.0,484.237,47:08.0,108.654,47:08.0,1.3795
47:08.1,484.254,47:08.1,108.542,47:08.1,1.37983
47:08.2,484.274,47:08.2,108.48,47:08.2,1.37985
47:08.3,484.37,47:08.3,108.228,47:08.3,1.38053
47:08.4,484.337,47:08.4,108.484,47:08.4,1.38002
47:08.5,484.363,47:08.5,108.443,47:08.5,1.37983
47:08.6,484.335,47:08.6,108.309,47:08.6,1.37962
47:08.7,484.372,47:08.7,108.149,47:08.7,1.37989
47:08.8,484.361,47:08.8,108.068,47:08.8,1.37999
47:08.9,484.326,47:08.9,108.056,47:08.9,1.37956
47:09.0,484.439,47:09.0,107.926,47:09.0,1.38
47:09.1,484.402,47:09.1,107.992,47:09.1,1.38003
47:09.2,484.41,47:09.2,107.684,47:09.2,1.37946
47:09.3,484.397,47:09.3,107.715,47:09.3,1.38019
47:09.4,484.351,47:09.4,107.535,47:09.4,1.37969
47:09.5,484.339,47:09.5,107.404,47:09.5,1.38039
47:09.6,484.423,47:09.6,107.41,47:09.6,1.3798
47:09.7,484.445,47:09.7,107.449,47:09.7,1.38
47:09.8,484.406,47:09.8,107.495,47:09.8,1.38011
47:09.9,484.452,47:09.9,107.446,47:09.9,1.37923
47:10.0,484.391,47:10.0,107.326,47:10.0,1.37979
47:10.1,484.411,47:10.1,107.12,47:10.1,1.37967
47:10.2,484.531,47:10.2,106.97,47:10.2,1.37999
47:10.3,484.497,47:10.3,106.679,47:10.3,1.38
47:10.4,484.654,47:10.4,106.475,47:10.4,1.37981
47:10.5,484.603,47:10.5,106.394,47:10.5,1.37987
47:10.6,484.683,47:10.6,106.3,47:10.6,1.37984
47:10.7,484.717,47:10.7,105.973,47:10.7,1.37996
47:10.8,484.75,47:10.8,105.806,47:10.8,1.38025
47:10.9,484.8,47:10.9,105.703,47:10.9,1.37997
47:11.0,484.782,47:11.0,105.467,47:11.0,1.38011
47:11.1,484.893,47:11.1,105.233,47:11.1,1.37989
47:11.2,484.871,47:11.2,105.313,47:11.2,1.37988
47:11.3,484.91,47:11.3,105.071,47:11.3,1.38029
47:11.4,484.979,47:11.4,105.022,47:11.4,1.37964
47:11.5,484.934,47:11.5,104.752,47:11.5,1.37959
47:11.6,484.994,47:11.6,104.664,47:11.6,1.3799
47:11.7,485.121,47:11.7,104.554,47:11.7,1.38001
47:11.8,485.218,47:11.8,104.267,47:11.8,1.38014
47:11.9,485.223,47:11.9,104.226,47:11.9,1.37987
47:12.0,485.218,47:12.0,104.045,47:12.0,1.3796
47:12.1,485.322,47:12.1,104.061,47:12.1,1.38025
47:12.2,485.281,47:12.2,103.78,47:12.2,1.38034
47:12.3,485.262,47:12.3,103.811,47:12.3,1.37995
47:12.4,485.27,47:12.4,103.552,47:12.4,1.37998
47:12.5,485.343,47:12.5,103.286,47:12.5,1.37988
47:12.6,485.414,47:12.6,103.021,47:12.6,1.38016
47:12.7,485.333,47:12.7,102.99,47:12.7,1.37971
47:12.8,468.902,47:12.8,104.147,47:12.8,1.41988
47:12.9,465.677,47:12.9,103.935,47:12.9,1.41996
47:13.0,465.948,47:13.0,103.743,47:13.0,1.41934
47:13.1,466.03,47:13.1,103.168,47:13.1,1.42
47:13.2,466.127,47:13.2,103.191,47:13.2,1.41951
47:13.3,466.144,47:13.3,103.08,47:13.3,1.41976
47:13.4,466.16,47:13.4,102.972,47:13.4,1.41947
47:13.5,466.108,47:13.5,102.856,47:13.5,1.41973
47:13.6,466.036,47:13.6,102.707,47:13.6,1.41993
47:13.7,466.13,47:13.7,102.672,47:13.7,1.41965
47:13.8,466.106,47:13.8,102.436,47:13.8,1.4202
47:13.9,466.084,47:13.9,102.236,47:13.9,1.41962
47:14.0,466.109,47:14.0,102.191,47:14.0,1.41935
47:14.1,465.912,47:14.1,101.9,47:14.1,1.41909
47:14.2,466.027,47:14.2,101.904,47:14.2,1.42009
47:14.3,466.082,47:14.3,101.745,47:14.3,1.41994
47:14.4,466.03,47:14.4,101.662,47:14.4,1.42014
47:14.5,466.021,47:14.5,101.403,47:14.5,1.4197
47:14.6,466.052,47:14.6,101.303,47:14.6,1.41977
47:14.7,466.051,47:14.7,101.269,47:14.7,1.41975
47:14.8,466.037,47:14.8,101.063,47:14.8,1.41977
47:14.9,466.011,47:14.9,100.877,47:14.9,1.42016
47:15.0,466.013,47:15.0,100.87,47:15.0,1.42019
47:15.1,466.102,47:15.1,100.69,47:15.1,1.4199
47:15.2,466.131,47:15.2,100.539,47:15.2,1.41971
47:15.3,466.16,47:15.3,100.508,47:15.3,1.42005
47:15.4,466.115,47:15.4,100.362,47:15.4,1.41993
47:15.5,466.109,47:15.5,100.276,47:15.5,1.42005
47:15.6,466.166,47:15.6,100.09,47:15.6,1.41958
47:15.7,466.14,47:15.7,99.9945,47:15.7,1.41963
47:15.8,466.199,47:15.8,99.7979,47:15.8,1.41959
47:15.9,466.186,47:15.9,99.6085,47:15.9,1.41968
47:16.0,466.244,47:16.0,99.5764,47:16.0,1.4195
47:16.1,466.267,47:16.1,99.5396,47:16.1,1.41989
47:16.2,466.219,47:16.2,99.367,47:16.2,1.41965
47:16.3,466.275,47:16.3,99.0869,47:16.3,1.42014
47:16.4,466.307,47:16.4,99.0471,47:16.4,1.41998
47:16.5,466.192,47:16.5,98.8314,47:16.5,1.41971
47:16.6,466.299,47:16.6,98.9131,47:16.6,1.42015
47:16.7,466.197,47:16.7,98.6456,47:16.7,1.41981
47:16.8,466.331,47:16.8,98.646,47:16.8,1.42006
47:16.9,466.412,47:16.9,98.5927,47:16.9,1.4202
47:17.0,466.334,47:17.0,98.3997,47:17.0,1.41984
47:17.1,466.312,47:17.1,98.3265,47:17.1,1.41987
47:17.2,466.362,47:17.2,98.0834,47:17.2,1.42021
47:17.3,466.391,47:17.3,98.0585,47:17.3,1.42029
47:17.4,466.463,47:17.4,98.0257,47:17.4,1.42006
47:17.5,466.496,47:17.5,97.7949,47:17.5,1.41976
47:17.6,466.425,47:17.6,97.652,47:17.6,1.42011
47:17.7,466.526,47:17.7,97.4732,47:17.7,1.42023
47:17.8,466.476,47:17.8,97.4866,47:17.8,1.41992
47:17.9,466.429,47:17.9,97.2672,47:17.9,1.42011
47:18.0,466.456,47:18.0,97.1955,47:18.0,1.42003
47:18.1,466.48,47:18.1,97.1958,47:18.1,1.42049
47:18.2,466.549,47:18.2,97.0214,47:18.2,1.42036
47:18.3,466.459,47:18.3,96.8949,47:18.3,1.42037
47:18.4,466.434,47:18.4,96.7317,47:18.4,1.4205
47:18.5,466.63,47:18.5,96.6077,47:18.5,1.41996
47:18.6,466.632,47:18.6,96.4768,47:18.6,1.42022
47:18.7,466.581,47:18.7,96.3436,47:18.7,1.42007
47:18.8,466.538,47:18.8,96.2368,47:18.8,1.42046
47:18.9,466.639,47:18.9,96.1616,47:18.9,1.42054
47:19.0,466.572,47:19.0,96.0988,47:19.0,1.42036
47:19.1,466.682,47:19.1,95.9204,47:19.1,1.42046
47:19.2,466.661,47:19.2,95.8676,47:19.2,1.42087
47:19.3,466.687,47:19.3,95.7914,47:19.3,1.42033
47:19.4,451.618,47:19.4,96.8678,47:19.4,1.46415
47:19.5,446.919,47:19.5,96.7059,47:19.5,1.46513
47:19.6,447.318,47:19.6,96.4864,47:19.6,1.46524
47:19.7,447.425,47:19.7,96.2507,47:19.7,1.4651
47:19.8,447.444,47:19.8,96.0109,47:19.8,1.46508
47:19.9,447.485,47:19.9,95.9626,47:19.9,1.46498
47:20.0,447.444,47:20.0,95.8815,47:20.0,1.46508
47:20.1,447.35,47:20.1,95.7629,47:20.1,1.46527
47:20.2,447.42,47:20.2,95.756,47:20.2,1.46488
47:20.3,431.734,47:20.3,96.4954,47:20.3,1.49771
47:20.4,432.016,47:20.4,96.1209,47:20.4,1.49794
47:20.5,428.666,47:20.5,95.883,47:20.5,1.50123
47:20.6,428.624,47:20.6,95.7255,47:20.6,1.50171
47:20.7,428.612,47:20.7,95.6414,47:20.7,1.50219
47:20.8,428.562,47:20.8,95.902,47:20.8,1.5019
47:20.9,428.568,47:20.9,95.593,47:20.9,1.50257
47:21.0,428.6,47:21.0,95.2798,47:21.0,1.503
47:21.1,428.604,47:21.1,95.1722,47:21.1,1.50249
47:21.2,428.78,47:21.2,94.9003,47:21.2,1.503
47:21.3,428.625,47:21.3,94.738,47:21.3,1.50287
47:21.4,428.495,47:21.4,95.3829,47:21.4,1.50281
47:21.5,428.366,47:21.5,95.6127,47:21.5,1.50329
47:21.6,417.163,47:21.6,96.3474,47:21.6,1.53198
47:21.7,417.265,47:21.7,96.4217,47:21.7,1.53195
47:21.8,417.376,47:21.8,96.6168,47:21.8,1.53182
47:21.9,417.237,47:21.9,96.6979,47:21.9,1.5317
47:22.0,417.242,47:22.0,96.499,47:22.0,1.53233
47:22.1,417.169,47:22.1,96.639,47:22.1,1.53229
47:22.2,417.064,47:22.2,96.6736,47:22.2,1.53225
47:22.3,417.116,47:22.3,96.8159,47:22.3,1.53241
47:22.4,417.028,47:22.4,96.8075,47:22.4,1.53196
47:22.5,416.943,47:22.5,96.7728,47:22.5,1.532
47:22.6,416.913,47:22.6,96.762,47:22.6,1.53229
47:22.7,416.833,47:22.7,96.9426,47:22.7,1.53265
47:22.8,416.89,47:22.8,96.9964,47:22.8,1.53293
47:22.9,416.885,47:22.9,96.9204,47:22.9,1.53231
47:23.0,416.83,47:23.0,96.8573,47:23.0,1.53281
47:23.1,416.841,47:23.1,96.9626,47:23.1,1.53258
47:23.2,416.857,47:23.2,96.9228,47:23.2,1.5328
47:23.3,416.856,47:23.3,96.9665,47:23.3,1.53281
47:23.4,416.735,47:23.4,96.9778,47:23.4,1.53293
47:23.5,416.684,47:23.5,97.2075,47:23.5,1.53292
47:23.6,416.675,47:23.6,97.0402,47:23.6,1.53308
47:23.7,416.701,47:23.7,97.0103,47:23.7,1.53299
47:23.8,416.625,47:23.8,97.1478,47:23.8,1.533
47:23.9,416.579,47:23.9,97.1667,47:23.9,1.53308
47:24.0,416.724,47:24.0,97.051,47:24.0,1.533
47:24.1,416.61,47:24.1,97.2132,47:24.1,1.53305
47:24.2,416.654,47:24.2,97.3776,47:24.2,1.53279
47:24.3,416.512,47:24.3,97.2519,47:24.3,1.53289
47:24.4,416.555,47:24.4,97.1683,47:24.4,1.53316
47:24.5,416.666,47:24.5,97.2134,47:24.5,1.53354
47:24.6,416.595,47:24.6,97.475,47:24.6,1.53333
47:24.7,416.476,47:24.7,97.1905,47:24.7,1.53324
47:24.8,416.486,47:24.8,97.2592,47:24.8,1.5333
47:24.9,416.413,47:24.9,97.2072,47:24.9,1.5334
47:25.0,416.435,47:25.0,97.3134,47:25.0,1.53357
47:25.1,416.468,47:25.1,97.2854,47:25.1,1.53305
47:25.2,416.339,47:25.2,97.26,47:25.2,1.53358
47:25.3,416.392,47:25.3,97.389,47:25.3,1.53382
47:25.4,416.391,47:25.4,97.2979,47:25.4,1.53385
47:25.5,416.416,47:25.5,97.3499,47:25.5,1.53414
47:25.6,416.426,47:25.6,97.4452,47:25.6,1.53358
47:25.7,416.382,47:25.7,97.2768,47:25.7,1.53396
47:25.8,416.433,47:25.8,97.3381,47:25.8,1.53409
47:25.9,416.445,47:25.9,97.333,47:25.9,1.53372
47:26.0,416.362,47:26.0,97.2231,47:26.0,1.53379
47:26.1,416.382,47:26.1,97.4424,47:26.1,1.53353
47:26.2,416.225,47:26.2,97.6777,47:26.2,1.53415
47:26.3,416.364,47:26.3,97.4231,47:26.3,1.53409
47:26.4,416.289,47:26.4,97.2817,47:26.4,1.53433
47:26.5,416.175,47:26.5,97.4638,47:26.5,1.53402
47:26.6,416.201,47:26.6,97.6126,47:26.6,1.53441
47:26.7,416.259,47:26.7,97.4124,47:26.7,1.53348
47:26.8,416.169,47:26.8,97.5831,47:26.8,1.53389
47:26.9,416.236,47:26.9,97.4758,47:26.9,1.53383
47:27.0,416.251,47:27.0,97.3728,47:27.0,1.53387
47:27.1,416.234,47:27.1,97.53,47:27.1,1.53405
47:27.2,416.118,47:27.2,97.3011,47:27.2,1.53412
47:27.3,416.197,47:27.3,97.4658,47:27.3,1.53435
47:27.4,416.27,47:27.4,97.4869,47:27.4,1.53453
47:27.5,416.2,47:27.5,97.4584,47:27.5,1.53381
47:27.6,416.138,47:27.6,97.3804,47:27.6,1.53377
47:27.7,416.134,47:27.7,97.5717,47:27.7,1.53469
47:27.8,416.095,47:27.8,97.6064,47:27.8,1.53418
47:27.9,416.196,47:27.9,97.5524,47:27.9,1.53424
47:28.0,416.158,47:28.0,97.4896,47:28.0,1.53401
47:28.1,416.231,47:28.1,97.5949,47:28.1,1.534
47:28.2,416.18,47:28.2,97.6021,47:28.2,1.53401
47:28.3,416.18,47:28.3,97.7363,47:28.3,1.53413
47:28.4,416.06,47:28.4,97.751,47:28.4,1.53469
47:28.5,416.126,47:28.5,97.5931,47:28.5,1.53411
47:28.6,416.114,47:28.6,97.8362,47:28.6,1.534
47:28.7,416.071,47:28.7,97.6774,47:28.7,1.53422
47:28.8,416.11,47:28.8,97.4312,47:28.8,1.53507
47:28.9,416.003,47:28.9,97.4886,47:28.9,1.53427
47:29.0,416.117,47:29.0,97.5981,47:29.0,1.53496
47:29.1,416.088,47:29.1,97.5963,47:29.1,1.53461
47:29.2,416.075,47:29.2,97.4382,47:29.2,1.53418
47:29.3,416.068,47:29.3,97.685,47:29.3,1.53421
47:29.4,416.063,47:29.4,97.7635,47:29.4,1.53439
47:29.5,415.945,47:29.5,97.6373,47:29.5,1.53463
47:29.6,416.006,47:29.6,97.7335,47:29.6,1.53451
47:29.7,416.051,47:29.7,97.7037,47:29.7,1.53419
47:29.8,415.97,47:29.8,97.7334,47:29.8,1.53467
47:29.9,415.946,47:29.9,97.7619,47:29.9,1.53408
47:30.0,415.911,47:30.0,97.725,47:30.0,1.53435
47:30.1,416.098,47:30.1,97.7448,47:30.1,1.53438
47:30.2,416.067,47:30.2,97.6644,47:30.2,1.53465
47:30.3,416.077,47:30.3,97.7344,47:30.3,1.53505
47:30.4,416.055,47:30.4,97.5926,47:30.4,1.53425
47:30.5,416.001,47:30.5,97.6614,47:30.5,1.53459
47:30.6,416.051,47:30.6,97.7865,47:30.6,1.53455
47:30.7,415.976,47:30.7,97.8588,47:30.7,1.53438
47:30.8,415.948,47:30.8,97.8679,47:30.8,1.5348
47:30.9,415.973,47:30.9,97.7917,47:30.9,1.53438
47:31.0,415.985,47:31.0,97.7018,47:31.0,1.53534
47:31.1,416.066,47:31.1,97.7534,47:31.1,1.53472
47:31.2,415.953,47:31.2,97.756,47:31.2,1.53478
47:31.3,415.992,47:31.3,97.7293,47:31.3,1.53453
47:31.4,416.007,47:31.4,97.8088,47:31.4,1.53483
47:31.5,415.933,47:31.5,97.7715,47:31.5,1.53471
47:31.6,415.86,47:31.6,97.777,47:31.6,1.53468
47:31.7,415.942,47:31.7,97.7009,47:31.7,1.53457
47:31.8,403.697,47:31.8,98.1806,47:31.8,1.5641
47:31.9,403.673,47:31.9,98.2356,47:31.9,1.56444
47:32.0,403.659,47:32.0,98.289,47:32.0,1.56437
47:32.1,403.62,47:32.1,98.3355,47:32.1,1.56467
47:32.2,403.518,47:32.2,98.1846,47:32.2,1.56504
47:32.3,403.431,47:32.3,98.3884,47:32.3,1.56472
47:32.4,403.424,47:32.4,98.3081,47:32.4,1.56495
47:32.5,403.457,47:32.5,98.3772,47:32.5,1.56469
47:32.6,403.441,47:32.6,98.2809,47:32.6,1.56468
47:32.7,403.348,47:32.7,98.1791,47:32.7,1.56518
47:32.8,403.396,47:32.8,98.2431,47:32.8,1.5647
47:32.9,403.356,47:32.9,98.1685,47:32.9,1.56491
47:33.0,403.209,47:33.0,98.4,47:33.0,1.56473
47:33.1,403.368,47:33.1,98.1949,47:33.1,1.56534
47:33.2,403.114,47:33.2,98.193,47:33.2,1.56511
47:33.3,403.283,47:33.3,98.2049,47:33.3,1.56523
47:33.4,403.251,47:33.4,98.3962,47:33.4,1.56523
47:33.5,403.173,47:33.5,98.4068,47:33.5,1.56513
47:33.6,403.287,47:33.6,98.3118,47:33.6,1.56542
47:33.7,403.226,47:33.7,98.2163,47:33.7,1.56542
47:33.8,403.241,47:33.8,98.4136,47:33.8,1.56562
47:33.9,403.185,47:33.9,98.3906,47:33.9,1.56592
47:34.0,403.165,47:34.0,98.4236,47:34.0,1.56575
47:34.1,403.166,47:34.1,98.4831,47:34.1,1.5654
47:34.2,403.193,47:34.2,98.2491,47:34.2,1.56505
47:34.3,403.09,47:34.3,98.3659,47:34.3,1.5659
47:34.4,397.506,47:34.4,98.3908,47:34.4,1.57686
47:34.5,397.595,47:34.5,98.4162,47:34.5,1.57736
47:34.6,397.614,47:34.6,98.4262,47:34.6,1.57761
47:34.7,397.727,47:34.7,98.5802,47:34.7,1.57763
47:34.8,397.655,47:34.8,98.5664,47:34.8,1.57797
47:34.9,397.586,47:34.9,98.6948,47:34.9,1.57766
47:35.0,397.595,47:35.0,98.5993,47:35.0,1.57821
47:35.1,397.562,47:35.1,98.5786,47:35.1,1.57806
47:35.2,397.689,47:35.2,98.5324,47:35.2,1.57808
47:35.3,397.601,47:35.3,98.6128,47:35.3,1.57812
47:35.4,397.589,47:35.4,98.5396,47:35.4,1.57835
47:35.5,397.591,47:35.5,98.7302,47:35.5,1.57818
47:35.6,397.454,47:35.6,98.5649,47:35.6,1.57828
47:35.7,397.605,47:35.7,98.5548,47:35.7,1.57873
47:35.8,397.465,47:35.8,98.7171,47:35.8,1.57824
47:35.9,397.536,47:35.9,98.5212,47:35.9,1.57835
47:36.0,397.532,47:36.0,98.4735,47:36.0,1.57844
47:36.1,397.508,47:36.1,98.5382,47:36.1,1.57841
47:36.2,397.533,47:36.2,98.485,47:36.2,1.57859
47:36.3,397.368,47:36.3,98.4662,47:36.3,1.57782
47:36.4,397.477,47:36.4,98.612,47:36.4,1.57863
47:36.5,397.454,47:36.5,98.6681,47:36.5,1.57873
47:36.6,397.423,47:36.6,98.6162,47:36.6,1.57837
47:36.7,397.46,47:36.7,98.7385,47:36.7,1.57864
47:36.8,397.452,47:36.8,98.6997,47:36.8,1.57854
47:36.9,397.519,47:36.9,98.6399,47:36.9,1.578
47:37.0,397.454,47:37.0,98.6024,47:37.0,1.57897
47:37.1,397.349,47:37.1,98.5395,47:37.1,1.57905
47:37.2,397.366,47:37.2,98.7159,47:37.2,1.57937
47:37.3,397.352,47:37.3,98.6741,47:37.3,1.57938
47:37.4,397.438,47:37.4,98.7582,47:37.4,1.57913
47:37.5,397.382,47:37.5,98.7535,47:37.5,1.57894
47:37.6,397.439,47:37.6,98.7792,47:37.6,1.57911
47:37.7,397.365,47:37.7,98.5852,47:37.7,1.57888
47:37.8,397.381,47:37.8,98.9057,47:37.8,1.57922
47:37.9,397.252,47:37.9,98.8063,47:37.9,1.57943
47:38.0,397.347,47:38.0,98.6074,47:38.0,1.57921
47:38.1,397.245,47:38.1,98.8045,47:38.1,1.57921
47:38.2,397.414,47:38.2,98.5539,47:38.2,1.57916
47:38.3,397.314,47:38.3,98.6732,47:38.3,1.5792
